406	55	1
407	11	1
408	3	1
409	65	1
410	87	1
411	82	0
412	9	1
413	88	1
414	46	0
415	30	1
416	61	1
417	29	1
418	26	1
419	71	1
420	12	0
421	24	1
422	31	1
423	23	1
424	40	1
425	19	1
426	24	1
427	73	1
428	89	1
429	55	1
430	21	1
431	34	1
432	71	1
433	8	1
434	3	1
435	48	1
436	84	1
437	6	1
438	36	1
439	25	1
440	0	0
441	55	1
442	43	1
443	24	1
444	26	1
445	0	0
446	11	1
447	6	1
448	41	1
449	11	1
450	21	1
451	48	1
452	52	1
453	46	1
454	84	1
455	20	1
456	90	1
457	34	1
458	16	1
459	56	1
460	14	1
461	84	1
462	90	1
463	41	1
464	20	1
465	23	1
466	18	1
467	12	1
468	56	1
469	55	1
470	57	1
471	56	1
472	40	1
473	29	1
474	26	1
475	56	1
476	82	1
477	73	1
478	1	1
479	6	0
480	55	1
481	25	1
482	46	1
483	8	1
484	6	1
485	24	1
486	18	1
487	26	1
488	84	1
489	50	1
490	24	1
491	47	1
492	66	1
493	11	1
494	1	1
495	26	1
496	75	1
497	18	1
498	16	1
499	3	1
500	13	1
501	1	1
502	0	0
503	33	1
504	21	1
505	41	1
506	79	1
507	89	1
508	25	1
509	1	1
510	40	1
511	27	1
512	33	0
513	0	0
514	3	1
515	46	1
516	5	1
517	9	1
518	77	1
519	36	1
520	26	1
521	34	1
522	2	1
523	5	1
524	15	1
525	63	1
526	20	1
527	2	1
528	40	1
529	20	1
530	0	0
531	21	1
532	84	1
533	81	1
534	57	1
535	63	1
536	9	1
537	66	1
538	43	1
539	64	1
540	33	1
541	78	1
542	48	1
543	56	1
544	11	1
545	34	1
546	57	1
547	32	1
548	48	1
549	18	1
550	41	1
551	17	1
552	78	1
553	84	1
554	8	1
555	59	1
556	20	1
557	43	1
558	16	1
559	48	1
560	10	1
561	44	1
562	41	1
563	20	1
564	41	1
565	3	1
566	18	1
567	35	1
568	33	1
569	18	1
570	66	1
571	10	1
572	0	0
573	16	1
574	21	1
575	70	1
576	60	1
577	7	1
578	40	1
579	20	1
580	66	1
581	46	1
582	21	1
583	57	1
584	6	1
585	58	1
586	18	1
587	2	1
588	17	1
589	98	0
590	20	1
591	3	1
592	84	1
593	74	1
594	48	1
595	84	1
596	50	1
597	90	1
598	12	1
599	46	1
600	82	1
601	28	1
602	67	1
603	58	1
604	48	1
605	41	1
606	20	1
607	26	1
608	1	1
609	20	1
610	0	0
611	18	1
612	20	1
613	57	1
614	18	1
615	66	1
616	91	1
617	20	1
618	13	1
619	21	0
620	46	1
621	17	1
622	19	1
623	0	0
624	11	1
625	46	1
626	6	1
627	49	1
628	49	1
629	6	1
630	25	0
631	18	1
632	25	1
633	34	1
634	31	1
635	4	1
636	13	1
637	76	1
638	19	1
639	25	1
640	0	0
641	40	1
642	59	1
643	41	1
644	24	1
645	25	1
646	79	1
647	13	1
648	25	1
649	37	1
650	52	1
651	43	1
652	57	1
653	34	1
654	28	1
655	20	1
656	20	1
657	20	1
658	79	1
659	52	1
660	75	1
661	2	1
662	82	1
663	41	1
664	11	1
665	41	1
666	3	1
667	32	1
668	4	1
669	3	1
670	0	0
671	85	1
672	65	1
673	66	1
674	65	1
675	17	1
676	36	1
677	50	1
678	58	1
679	87	1
680	26	1
681	0	0
682	6	1
683	75	1
684	54	1
685	28	1
686	29	1
687	11	1
688	20	1
689	43	1
690	43	1
691	48	1
692	20	1
693	23	1
694	43	1
695	13	1
696	65	1
697	6	1
698	57	1
699	58	1
700	11	1
701	79	1
702	29	1
703	52	1
704	67	1
705	82	1
706	52	1
707	0	0
708	4	1
709	20	0
710	52	1
711	20	1
712	16	1
713	6	1
714	92	1
715	54	1
716	0	0
717	52	1
718	65	1
719	77	0
720	26	1
721	0	0
722	48	1
723	61	1
724	52	1
725	31	1
726	12	1
727	9	1
728	6	1
729	11	1
730	65	1
731	19	1
732	63	1
733	18	1
734	6	1
735	52	1
736	9	1
737	60	1
738	29	1
739	60	1
740	9	1
741	82	1
742	84	1
743	21	1
744	20	1
745	0	0
746	26	1
747	29	1
748	20	1
749	94	0
750	26	1
751	1	1
752	57	1
753	10	1
754	20	1
755	20	1
756	45	1
757	11	1
758	79	1
759	9	1
760	26	1
761	16	1
762	41	1
763	52	1
764	61	1
765	66	1
766	9	1
767	5	1
768	52	1
769	29	1
770	13	1
771	0	0
772	43	1
773	55	1
774	55	1
775	6	1
776	12	1
777	59	1
778	35	1
779	79	1
780	9	1
781	13	1
782	66	1
783	9	1
784	64	1
785	62	1
786	35	1
787	20	1
788	43	1
789	48	1
790	8	1
791	83	1
792	12	1
793	19	1
794	20	1
795	62	1
796	12	1
797	52	1
798	12	1
799	20	1
800	50	1
801	55	1
802	21	1
803	55	1
804	3	1
805	6	1
806	48	1
807	18	1
808	11	1
809	79	1
810	30	1
811	13	1
812	6	1
813	84	1
814	92	1
815	49	1
816	2	1
817	52	1
818	58	1
819	29	1
820	25	1
821	26	1
822	0	0
823	13	1
824	86	1
825	13	1
826	92	1
827	65	1
828	24	1
829	2	0
830	40	1
831	61	1
832	89	1
833	79	1
834	11	1
835	12	1
836	45	1
837	46	1
838	20	1
839	20	1
840	20	1
841	26	1
842	27	1
843	43	1
844	0	0
845	24	1
846	93	1
847	23	1
848	33	1
849	56	1
850	26	1
851	36	1
852	25	1
853	18	1
854	23	1
855	11	1
856	31	1
857	9	1
858	9	1
859	62	1
860	27	1
861	62	1
862	84	1
863	6	1
864	41	1
865	16	1
866	6	1
867	74	1
868	62	1
869	36	1
870	45	1
871	8	1
872	62	1
873	62	1
874	31	1
875	58	1
876	36	1
877	24	1
878	46	1
879	13	1
880	79	1
881	19	1
882	3	1
883	10	1
884	57	1
885	0	0
886	0	0
887	40	1
888	62	1
889	20	1
890	43	1
891	30	1
892	9	1
893	60	1
894	62	1
895	65	1
896	21	1
897	56	1
898	13	1
899	18	1
900	8	1
901	76	1
902	79	1
903	29	1
904	79	1
905	0	0
906	25	0
907	27	1
908	0	0
909	51	1
910	84	1
911	0	0
912	7	1
913	6	1
914	40	1
915	12	1
916	92	1
917	16	1
918	26	1
919	18	1
920	0	0
921	62	1
922	34	1
923	69	1
924	3	1
925	29	0
926	3	1
927	55	1
928	25	1
929	9	1
930	4	1
931	55	1
932	79	1
933	8	1
934	57	1
935	6	1
936	48	1
937	18	1
938	60	1
939	14	1
940	20	1
941	84	1
942	54	1
943	73	1
944	25	1
945	45	1
946	43	1
947	6	1
948	38	1
949	46	1
950	13	1
951	57	1
952	21	1
953	84	1
954	11	1
955	15	1
956	29	1
957	15	1
958	0	0
959	0	0
960	48	1
961	26	1
962	41	1
963	24	1
964	8	1
965	18	1
966	84	1
967	25	1
968	45	1
969	0	0
970	0	0
971	26	1
972	48	1
973	56	1
974	6	1
975	18	1
976	52	1
977	20	1
978	9	1
979	62	1
980	22	1
981	12	1
982	48	1
983	84	1
984	18	1
985	0	0
986	75	1
987	74	1
988	62	1
989	48	1
990	76	1
991	0	0
992	41	1
993	3	1
994	9	1
995	8	1
996	25	1
997	46	1
998	3	1
999	0	0
1000	62	1
1001	41	1
1002	18	1
1003	27	1
1004	87	1
1005	32	1
1006	88	1
1007	30	0
1008	33	1
1009	3	1
1010	0	0
1011	12	1
1012	34	1
1013	33	1
1014	20	1
1015	24	1
1016	11	1
1017	10	1
1018	31	1
1019	31	1
1020	56	1
1021	41	1
1022	20	1
1023	33	1
1024	46	1
1025	84	1
1026	17	1
1027	26	1
1028	0	0
1029	62	1
1030	48	1
1031	6	1
1032	24	1
1033	18	1
1034	56	1
1035	40	1
1036	22	1
1037	94	0
1038	2	1
1039	21	1
1040	6	1
1041	21	1
1042	27	1
1043	65	1
1044	55	1
1045	48	1
1046	13	1
1047	3	1
1048	24	1
1049	6	1
1050	16	1
1051	86	1
1052	8	1
1053	26	1
1054	21	1
1055	34	1
1056	40	1
1057	26	1
1058	26	1
1059	26	1
1060	6	1
1061	20	1
1062	48	1
1063	66	1
1064	29	1
1065	16	1
1066	65	1
1067	20	1
1068	17	1
1069	54	1
1070	2	1
1071	41	1
1072	27	1
1073	41	1
1074	11	1
1075	41	1
1076	25	1
1077	0	0
1078	27	1
1079	46	1
1080	3	1
1081	84	1
1082	18	1
1083	82	1
1084	13	1
1085	18	1
1086	45	1
1087	1	1
1088	62	1
1089	15	1
1090	27	1
1091	62	1
1092	0	0
1093	18	1
1094	30	1
1095	19	1
1096	41	1
1097	43	1
1098	1	1
1099	7	1
1100	25	1
1101	84	1
1102	19	1
1103	48	1
1104	78	1
1105	12	1
1106	82	1
1107	11	1
1108	31	1
1109	20	1
1110	11	1
1111	71	1
1112	0	0
1113	11	1
1114	62	1
1115	9	1
1116	26	1
1117	94	1
1118	18	1
1119	52	1
1120	26	1
1121	41	1
1122	12	1
1123	10	1
1124	100	0
1125	20	1
1126	26	1
1127	21	1
1128	13	1
1129	9	1
1130	56	1
1131	26	1
1132	21	1
1133	46	1
1134	13	1
1135	18	1
1136	65	1
1137	3	1
1138	34	1
1139	12	1
1140	14	1
1141	0	0
1142	0	0
1143	19	1
1144	31	1
1145	26	1
1146	10	1
1147	59	1
1148	13	1
1149	6	1
1150	31	1
1151	6	1
1152	20	1
1153	43	1
1154	84	1
1155	20	1
1156	8	1
1157	11	1
1158	38	1
1159	46	1
1160	33	1
1161	8	1
1162	84	1
1163	88	1
1164	11	1
1165	56	1
1166	12	1
1167	53	1
1168	55	1
1169	1	1
1170	81	1
1171	20	1
1172	11	1
1173	46	1
1174	74	1
1175	84	1
1176	28	1
1177	60	1
1178	31	1
1179	88	1
1180	41	1
1181	65	1
1182	33	1
1183	19	1
1184	0	0
1185	6	1
1186	82	1
1187	9	1
1188	40	1
1189	81	1
1190	3	1
1191	46	1
1192	6	1
1193	0	0
1194	6	1
1195	92	1
1196	20	1
1197	13	1
1198	5	1
1199	12	1
1200	36	1
1201	56	1
1202	36	1
1203	19	1
1204	11	1
1205	77	1
1206	8	1
1207	11	1
1208	13	1
1209	11	1
1210	10	1
1211	50	1
1212	15	1
1213	26	1
1214	19	1
1215	16	1
1216	16	1
1217	76	1
1218	13	1
1219	11	1
1220	18	1
1221	20	1
1222	13	1
1223	54	1
1224	46	1
1225	10	1
1226	20	1
1227	73	1
1228	72	1
1229	56	1
1230	31	1
1231	26	1
1232	95	1
1233	30	1
1234	21	1
1235	13	1
1236	63	1
1237	45	1
1238	76	1
1239	0	0
1240	0	0
1241	45	1
1242	0	0
1243	20	1
1244	70	1
1245	36	1
1246	0	0
1247	30	1
1248	84	1
1249	43	1
1250	76	1
1251	60	1
1252	0	0
1253	76	1
1254	79	1
1255	43	1
1256	9	1
1257	32	1
1258	84	1
1259	0	0
1260	13	1
1261	26	1
1262	81	1
1263	10	1
1264	8	1
1265	8	1
1266	61	1
1267	16	1
1268	31	1
1269	26	1
1270	45	1
1271	36	1
1272	36	1
1273	26	1
1274	45	1
1275	13	1
1276	0	0
1277	65	1
1278	11	1
1279	43	1
1280	31	1
1281	75	1
1282	61	1
1283	11	1
1284	84	1
1285	62	1
1286	63	1
1287	27	1
1288	3	1
1289	55	1
1290	30	1
1291	0	0
1292	37	1
1293	6	1
1294	54	1
1295	0	0
1296	13	1
1297	84	1
1298	62	1
1299	43	1
1300	17	0
1301	65	1
1302	11	1
1303	30	1
1304	62	1
1305	31	1
1306	12	1
1307	8	1
1308	36	1
1309	26	1
1310	66	1
1311	12	1
1312	45	1
1313	59	1
1314	41	1
1315	40	1
1316	43	1
1317	57	1
1318	0	0
1319	96	1
1320	43	1
1321	61	1
1322	92	1
1323	84	1
1324	33	1
1325	5	1
1326	59	1
1327	84	1
1328	7	1
1329	77	1
1330	0	0
1331	82	1
1332	6	1
1333	12	1
1334	44	1
1335	16	1
1336	8	1
1337	12	1
1338	6	1
1339	26	1
1340	17	1
1341	20	1
1342	12	1
1343	11	1
1344	48	1
1345	65	1
1346	36	1
1347	12	1
1348	55	1
1349	26	1
1350	25	1
1351	46	1
1352	0	0
1353	82	1
1354	20	1
1355	66	1
1356	52	1
1357	62	1
1358	13	1
1359	24	1
1360	17	1
1361	62	1
1362	43	1
1363	0	0
1364	64	1
1365	26	1
1366	2	1
1367	48	1
1368	3	1
1369	5	1
1370	13	1
1371	55	1
1372	58	1
1373	0	0
1374	11	1
1375	66	1
1376	49	1
1377	43	1
1378	76	1
1379	9	1
1380	89	1
1381	55	1
1382	40	1
1383	13	0
1384	40	1
1385	12	1
1386	13	1
1387	45	1
1388	16	1
1389	14	1
1390	6	1
1391	24	1
1392	0	0
1393	45	1
1394	43	1
1395	81	1
1396	49	1
1397	7	1
1398	41	1
1399	0	0
1400	0	0
1401	25	1
1402	33	1
1403	21	1
1404	9	1
1405	13	1
1406	40	1
1407	5	1
1408	13	1
1409	20	1
1410	13	1
1411	40	1
1412	52	1
1413	45	1
1414	18	1
1415	24	1
1416	3	1
1417	9	1
1418	6	1
1419	36	1
1420	8	1
1421	59	1
1422	41	1
1423	46	1
1424	6	1
1425	29	1
1426	6	1
1427	23	1
1428	12	1
1429	0	0
1430	92	1
1431	11	1
1432	13	1
1433	9	1
1434	12	1
1435	16	1
1436	31	1
1437	0	0
1438	34	1
1439	20	1
1440	11	1
1441	57	1
1442	21	1
1443	9	1
1444	84	1
1445	0	0
1446	12	1
1447	20	1
1448	34	1
1449	48	1
1450	84	1
1451	75	1
1452	20	1
1453	21	1
1454	18	1
1455	0	0
1456	11	1
1457	18	1
1458	45	1
1459	29	1
1460	46	1
1461	76	1
1462	20	1
1463	52	1
1464	62	1
1465	26	1
1466	6	1
1467	26	1
1468	43	1
1469	0	0
1470	0	0
1471	43	1
1472	13	1
1473	79	1
1474	58	1
1475	41	1
1476	59	1
1477	0	0
1478	38	1
1479	64	1
1480	29	1
1481	0	0
1482	89	1
1483	3	1
1484	9	1
1485	56	1
1486	16	1
1487	24	1
1488	97	1
1489	20	1
1490	18	1
1491	46	1
1492	12	1
1493	11	1
1494	20	1
1495	1	1
1496	29	1
1497	0	0
1498	41	1
1499	6	1
1500	6	1
1501	70	1
1502	67	1
1503	21	1
1504	51	1
1505	46	1
1506	11	1
1507	92	1
1508	46	1
1509	51	1
1510	54	1
1511	40	1
1512	20	1
1513	36	1
1514	9	1
1515	3	1
1516	25	1
1517	6	1
1518	26	1
1519	90	1
1520	40	1
1521	46	1
1522	0	0
1523	12	1
1524	54	1
1525	0	0
1526	25	1
1527	20	1
1528	26	1
1529	36	1
1530	46	1
1531	57	1
1532	18	1
1533	48	1
1534	45	1
1535	18	1
1536	25	1
1537	13	1
1538	66	1
1539	26	1
1540	76	1
1541	18	1
1542	26	1
1543	3	1
1544	41	1
1545	26	1
1546	17	1
1547	18	1
1548	43	1
1549	13	1
1550	43	1
1551	41	1
1552	84	1
1553	23	1
1554	48	1
1555	54	1
1556	6	1
1557	25	1
1558	48	1
1559	21	1
1560	68	1
1561	26	1
1562	57	0
1563	92	1
1564	0	0
1565	39	1
1566	2	1
1567	78	1
1568	62	1
1569	52	1
1570	19	1
1571	24	1
1572	20	1
1573	30	1
1574	78	1
1575	0	0
1576	26	1
1577	18	1
1578	10	1
1579	41	1
1580	20	1
1581	89	1
1582	20	1
1583	75	1
1584	84	1
1585	13	1
1586	57	1
1587	40	1
1588	8	1
1589	20	1
1590	11	1
1591	9	1
1592	49	1
1593	64	1
1594	92	1
1595	49	1
1596	18	1
1597	22	1
1598	18	1
1599	20	1
1600	0	0
1601	18	1
1602	11	1
1603	13	1
1604	21	1
1605	6	1
1606	26	1
1607	13	1
1608	0	0
1609	6	1
1610	50	1
1611	41	1
1612	78	1
1613	29	1
1614	52	1
1615	19	1
1616	34	1
1617	52	1
1618	0	0
1619	64	1
1620	3	1
1621	18	1
1622	43	1
1623	6	1
1624	49	1
1625	27	1
1626	21	1
1627	20	1
1628	46	1
1629	10	1
1630	49	1
1631	57	1
1632	46	1
1633	58	1
1634	19	1
1635	41	1
1636	41	1
1637	1	1
1638	21	1
1639	19	1
1640	0	0
1641	52	1
1642	36	1
1643	52	1
1644	33	1
1645	58	1
1646	0	0
1647	36	1
1648	94	0
1649	22	1
1650	12	1
1651	82	1
1652	63	1
1653	57	1
1654	26	1
1655	61	1
1656	36	1
1657	2	1
1658	12	1
1659	25	1
1660	57	1
1661	13	1
1662	12	1
1663	21	1
1664	26	1
1665	19	1
1666	9	1
1667	61	1
1668	29	1
1669	45	1
1670	4	1
1671	18	1
1672	18	1
1673	25	1
1674	0	0
1675	25	1
1676	26	1
1677	28	1
1678	19	1
1679	62	1
1680	12	1
1681	11	0
1682	25	1
1683	20	1
1684	19	1
1685	26	1
1686	2	1
1687	0	0
1688	45	1
1689	43	1
1690	11	1
1691	25	1
1692	65	1
1693	42	1
1694	36	1
1695	13	1
1696	18	1
1697	19	1
1698	31	1
1699	43	1
1700	0	0
1701	12	1
1702	20	1
1703	18	1
1704	36	1
1705	58	1
1706	61	1
1707	12	1
1708	73	1
1709	57	1
1710	52	1
1711	11	1
1712	19	1
1713	2	1
1714	50	1
1715	48	1
1716	52	1
1717	29	1
1718	75	1
1719	6	1
1720	13	1
1721	0	0
1722	36	1
1723	65	1
1724	0	0
1725	19	1
1726	18	1
1727	61	1
1728	41	1
1729	6	1
1730	84	1
1731	20	1
1732	43	1
1733	3	1
1734	0	0
1735	0	0
1736	20	1
1737	13	1
1738	13	1
1739	20	1
1740	84	1
1741	64	1
1742	11	1
1743	84	1
1744	85	1
1745	11	1
1746	25	1
1747	32	1
1748	0	0
1749	67	1
1750	31	1
1751	29	1
1752	25	1
1753	9	1
1754	27	1
1755	66	1
1756	63	1
1757	65	1
1758	31	1
1759	15	1
1760	29	1
1761	9	1
1762	0	0
1763	84	1
1764	36	1
1765	55	1
1766	8	1
1767	6	1
1768	84	1
1769	20	1
1770	63	1
1771	40	1
1772	9	1
1773	5	1
1774	0	0
1775	74	1
1776	20	1
1777	31	1
1778	3	1
1779	44	1
1780	3	1
1781	9	1
1782	45	1
1783	0	0
1784	43	1
1785	84	1
1786	16	1
1787	8	1
1788	76	1
1789	20	1
1790	79	1
1791	62	1
1792	8	1
1793	29	1
1794	84	1
1795	29	1
1796	25	1
1797	48	1
1798	84	1
1799	20	1
1800	55	0
1801	11	1
1802	35	1
1803	59	1
1804	20	1
1805	41	1
1806	16	1
1807	62	1
1808	31	1
1809	84	1
1810	19	1
1811	20	1
1812	41	1
1813	16	1
1814	27	1
1815	6	1
1816	0	0
1817	84	1
1818	23	1
1819	29	1
1820	13	1
1821	57	1
1822	13	1
1823	77	1
1824	22	1
1825	77	1
1826	6	1
1827	84	1
1828	11	1
1829	2	1
1830	18	1
1831	17	1
1832	3	1
1833	81	1
1834	66	1
1835	40	1
1836	57	1
1837	46	1
1838	18	1
1839	65	1
1840	21	1
1841	62	1
1842	95	1
1843	48	1
1844	3	1
1845	9	1
1846	67	1
1847	66	1
1848	40	1
1849	26	1
1850	21	1
1851	6	1
1852	25	1
1853	40	1
1854	84	1
1855	2	1
1856	30	1
1857	11	1
1858	84	1
1859	43	1
1860	1	1
1861	8	1
1862	20	1
1863	40	1
1864	79	1
1865	52	1
1866	40	1
1867	10	1
1868	84	1
1869	29	1
1870	3	1
1871	45	1
1872	26	1
1873	20	1
1874	11	1
1875	18	1
1876	26	1
1877	65	1
1878	26	1
1879	55	1
1880	37	1
1881	26	1
1882	19	1
1883	84	1
1884	20	1
1885	16	1
1886	24	1
1887	3	1
1888	20	1
1889	26	1
1890	25	1
1891	65	1
1892	29	1
1893	26	1
1894	37	1
1895	46	1
1896	25	1
1897	4	1
1898	10	1
1899	11	1
1900	3	1
1901	62	1
1902	3	1
1903	12	1
1904	45	1
1905	0	0
1906	26	1
1907	40	1
1908	56	1
1909	6	1
1910	62	1
1911	41	1
1912	13	1
1913	46	1
1914	85	1
1915	57	1
1916	18	1
1917	20	1
1918	20	1
1919	41	1
1920	84	1
1921	57	1
1922	18	1
1923	11	1
1924	12	1
1925	52	1
1926	48	1
1927	73	1
1928	57	1
1929	16	1
1930	15	1
1931	34	1
1932	9	1
1933	41	1
1934	73	1
1935	48	1
1936	0	0
1937	62	1
1938	6	1
1939	11	1
1940	25	1
1941	26	1
1942	18	1
1943	16	1
1944	41	1
1945	17	1
1946	76	1
1947	84	1
1948	6	1
1949	6	1
1950	18	1
1951	20	1
1952	84	1
1953	24	1
1954	0	0
1955	21	0
1956	41	1
1957	48	1
1958	24	1
1959	13	1
1960	11	1
1961	19	1
1962	45	1
1963	41	1
1964	0	0
1965	85	1
1966	18	1
1967	20	1
1968	29	1
1969	48	1
1970	37	1
1971	29	1
1972	23	1
1973	46	1
1974	46	1
1975	6	1
1976	81	1
1977	75	1
1978	21	1
1979	18	1
1980	25	1
1981	78	1
1982	18	1
1983	9	1
1984	29	1
1985	68	1
1986	91	1
1987	21	0
1988	9	1
1989	18	1
1990	24	1
1991	64	1
1992	26	1
1993	26	1
1994	24	1
1995	48	1
1996	12	1
1997	41	1
1998	24	1
1999	68	1
2000	36	1
2001	20	1
2002	31	1
2003	84	1
2004	40	1
2005	0	0
2006	57	1
2007	21	1
2008	18	1
2009	97	1
2010	25	1
2011	12	1
2012	9	1
2013	46	1
2014	36	1
2015	57	1
2016	12	1
2017	20	1
2018	39	1
2019	91	1
2020	22	1
2021	48	1
2022	62	1
2023	18	1
2024	57	1
2025	21	1
2026	31	1
2027	21	1
2028	21	1
2029	13	1
2030	3	1
2031	2	1
2032	62	1
2033	25	1
2034	45	1
2035	29	1
2036	4	1
2037	25	1
2038	16	1
2039	12	1
2040	68	1
2041	25	1
2042	25	1
2043	24	1
2044	46	1
2045	29	1
2046	3	1
2047	48	1
2048	37	1
2049	33	1
2050	0	0
2051	14	1
2052	84	1
2053	32	1
2054	22	1
2055	4	1
2056	6	1
2057	55	1
2058	11	1
2059	63	1
2060	90	1
2061	56	1
2062	9	1
2063	26	1
2064	26	1
2065	21	1
2066	31	1
2067	56	1
2068	33	1
2069	18	1
2070	53	1
2071	18	1
2072	43	1
2073	34	1
2074	79	1
2075	16	1
2076	30	1
2077	40	1
2078	62	1
2079	31	1
2080	10	1
2081	24	1
2082	9	1
2083	11	1
2084	43	1
2085	56	1
2086	93	1
2087	0	0
2088	48	1
2089	26	1
2090	1	1
2091	0	0
2092	26	1
2093	83	1
2094	66	1
2095	6	1
2096	45	1
2097	31	1
2098	45	1
2099	26	1
2100	8	1
2101	25	1
2102	31	1
2103	40	1
2104	64	1
2105	62	1
2106	65	1
2107	4	1
2108	65	1
2109	37	1
2110	29	1
2111	8	1
2112	62	1
2113	43	1
2114	55	1
2115	0	0
2116	17	1
2117	31	1
2118	75	0
2119	21	1
2120	90	1
2121	37	1
2122	29	1
2123	81	1
2124	66	1
2125	49	1
2126	62	1
2127	17	1
2128	66	1
2129	77	1
2130	6	1
2131	12	1
2132	19	1
2133	64	1
2134	62	1
2135	66	1
2136	56	1
2137	52	1
2138	45	1
2139	66	1
2140	66	1
2141	6	1
2142	0	0
