Data generate using Networkx LFR_benchmark_graph()n:10000, tau1:2.5, tau2:1.5, mu:0.5, avg_deg30, k_max:400
41 2999
41 9088
41 1212
41 3428
41 3309
41 8712
41 9440
41 6894
41 3775
41 6262
41 3680
41 8266
41 9671
41 4348
41 66
41 9666
41 9447
42 9301
42 6139
42 7936
42 7978
42 4940
42 6285
42 1420
42 4227
42 5486
42 8218
42 3232
42 3616
42 6005
42 9415
42 3551
42 5992
42 8921
42 6296
42 4794
42 7915
42 7771
43 8178
43 7810
43 7546
43 6201
43 7457
43 1616
43 8628
43 4660
43 5533
43 1117
43 5539
43 7704
43 3782
43 3670
43 5178
43 4202
43 5242
43 4623
43 6457
43 1056
44 3519
44 3808
44 724
44 6144
44 7117
44 8604
44 520
44 7214
44 2566
44 2153
44 9748
44 2459
44 1437
44 8446
44 7593
44 5995
44 456
44 4444
44 9373
44 4275
44 8569
44 7543
44 430
44 7410
44 2215
44 8039
44 5196
44 4827
44 5507
44 4213
44 6324
44 9368
44 9978
44 1011
44 5061
44 1787
44 3770
44 5193
44 667
44 9734
44 4514
44 1979
44 7699
44 2774
44 4497
44 1742
44 9490
44 6285
44 7020
44 5436
44 3752
44 5791
44 7158
44 7376
44 6210
44 5192
44 5430
44 6077
44 2084
44 3221
44 2656
44 1913
44 4378
44 3234
44 7654
44 8791
44 1215
44 7602
44 2484
44 8538
44 4660
44 5015
44 7417
44 8389
44 2343
44 1163
44 3281
45 5886
45 5189
45 785
45 7676
45 8357
45 3990
45 777
45 9657
45 2674
45 5448
45 4157
45 9281
45 5866
45 5049
45 1561
45 8243
45 651
45 8365
45 6021
45 1079
45 3447
45 3431
45 208
45 2292
45 2561
45 6741
45 5210
46 542
46 3555
46 1849
46 7307
46 4024
46 2201
46 8556
46 958
46 623
46 7320
46 4774
46 5285
46 2193
46 8927
46 6068
46 4469
46 6990
46 7110
46 7411
46 9664
46 2681
46 6312
46 9947
46 3814
46 3885
46 7836
46 2166
46 5987
46 1391
46 9066
46 8529
46 8938
47 6522
47 6423
47 8161
47 7132
47 1102
47 98
47 693
47 8817
47 7955
47 3261
47 5418
47 4202
47 630
47 8249
47 4586
47 1428
47 8440
47 5057
48 6553
48 6385
48 1553
48 9603
48 7852
48 6495
48 7638
48 8144
48 2838
48 7190
48 8251
48 8771
48 2463
48 1375
48 6427
48 4185
49 4487
49 2078
49 4723
49 2554
49 2425
49 1361
49 7192
49 833
49 8208
49 6465
49 2022
49 8191
49 1149
49 3495
49 4815
49 6457
49 501
49 2576
49 7047
49 3281
49 7400
49 5971
50 3750
50 1662
50 5850
50 3230
50 3042
50 2241
50 95
50 4550
50 2161
50 3402
50 3788
50 4852
50 1099
50 7522
50 2424
50 4477
50 7666
50 7690
50 3634
50 4743
50 5916
50 9041
50 3933
50 5060
50 8158
50 4842
51 6684
51 9851
51 495
51 8281
51 565
51 521
51 3662
51 2557
51 3518
51 6412
51 9896
51 6082
51 6642
51 8258
51 1707
51 8423
51 3782
51 4345
51 7064
51 4793
51 4003
51 6172
52 2761
52 6380
52 5151
52 1937
52 4959
52 2164
52 2559
52 4750
52 9991
52 3274
52 4256
52 4485
52 883
52 2143
52 2437
52 9548
52 8561
52 1772
52 8272
52 2169
52 193
52 2271
52 4341
52 8600
52 4568
52 6684
52 2664
52 2665
52 628
52 9301
52 7294
52 5306
52 8318
52 8608
52 4410
52 5608
52 9460
52 6850
52 5368
52 3640
52 4477
52 6639
53 7113
53 1522
53 9833
53 2181
53 7057
53 9340
53 4435
53 2100
53 2382
53 1497
53 7028
53 7653
53 3010
53 3858
53 5914
54 1726
54 2515
54 8850
54 2239
54 7432
54 8102
54 694
54 1207
54 6015
54 114
54 2073
54 1710
54 6317
54 5679
54 1871
54 4666
54 9994
54 8774
54 6457
54 6513
54 9399
55 2335
55 3750
55 2801
55 7614
55 9452
55 327
55 6021
55 9578
55 7641
55 5751
55 1737
55 9938
55 1570
55 4639
55 7458
55 7705
55 5291
55 1744
55 643
55 2436
55 1414
55 420
55 6457
55 7047
55 9719
56 3265
56 8990
56 6511
56 1291
56 5267
56 1879
56 2826
56 2858
56 2108
56 3949
56 4154
56 6547
56 7918
56 8952
56 8029
56 273
56 1739
56 4309
56 5464
56 8631
56 4167
56 8019
56 6257
56 5300
56 6354
56 8608
56 1043
56 6133
56 7417
56 7453
56 3634
56 1997
56 6470
56 1461
57 9301
57 9685
57 6201
57 3255
57 8399
57 2755
57 1492
57 8705
57 8902
57 6576
57 5103
57 2406
57 1590
57 1477
57 8941
57 658
57 3213
57 220
57 4389
57 7186
57 7805
57 9342
58 3166
58 6080
58 8790
58 4168
58 3264
58 7011
58 8095
58 6373
58 658
58 4815
58 5828
58 1858
58 6285
58 3584
58 5614
58 4854
58 8786
58 501
58 2577
58 8740
58 3281
58 1564
58 9999
58 6020
58 7475
58 7531
58 8960
59 8739
59 8823
59 4174
59 8538
59 7574
59 7721
59 565
59 5689
59 7221
59 3248
59 6780
59 3373
59 9396
59 4301
59 3414
59 8549
59 9168
59 8150
59 6457
59 8537
59 1013
59 6381
59 4054
60 8697
60 7308
60 2061
60 2917
60 2103
60 7618
60 8823
60 8831
60 276
60 4640
60 2860
60 1077
60 1753
60 1002
60 5899
60 510
60 8222
60 145
60 6733
60 4554
60 8652
60 4616
60 7991
60 350
60 859
60 1071
60 7260
60 906
60 88
60 1089
60 841
60 1813
60 5432
60 5153
60 7031
60 7370
60 1041
60 60
60 8943
60 4014
60 9111
60 2354
60 1257
60 903
60 2373
60 3877
60 1914
60 8372
60 4350
60 2823
60 1223
60 2763
60 9482
60 8483
60 8936
60 489
60 1146
60 5373
60 4375
60 534
60 8735
60 61
60 7443
60 4588
60 7529
60 4216
60 7484
60 2394
60 1001
60 3783
60 5715
60 3734
60 8755
60 6990
60 6819
60 7452
60 2591
60 4569
60 6642
60 5054
60 1238
60 5973
60 3952
60 6845
60 4342
60 5610
60 2167
61 5083
61 7528
61 8434
61 218
61 3107
61 9271
61 9967
61 7574
61 4526
61 4854
61 7277
61 7965
61 8751
61 4911
61 9118
61 8614
61 8162
61 4221
61 9056
62 2493
62 7059
62 3330
62 3338
62 7558
62 2039
62 9064
62 1696
62 4412
62 8181
62 8281
62 9671
62 6998
62 4036
62 2389
62 1196
62 1075
62 7953
62 6780
62 2153
62 2226
62 5154
62 722
62 8310
62 780
62 5815
62 8957
62 4012
62 8244
62 211
62 6112
62 4223
62 4782
62 6045
62 5181
62 168
62 6495
62 4477
62 3634
62 630
62 2504
62 1710
63 1931
63 5609
63 2623
63 1630
63 8920
63 4367
63 3232
63 565
63 5094
63 9944
63 8804
63 9640
63 2618
63 4196
63 6964
63 9981
63 6774
63 9666
63 4617
63 507
63 2645
63 4717
63 6902
63 2595
63 1203
63 9953
63 3180
63 8555
63 8929
64 733
64 8962
64 4420
64 5763
64 6548
64 3380
64 4661
64 8763
64 4005
64 493
64 3455
64 4394
64 9857
64 1748
64 3753
64 4788
64 2190
64 4925
64 7115
64 350
64 6668
64 1216
64 607
64 3415
64 1485
64 7475
64 4221
65 1618
65 2936
65 6202
65 1258
65 1053
65 8862
65 6147
65 4763
65 4067
65 683
65 7086
65 5123
65 610
65 6146
65 2071
65 7816
65 1688
65 1152
65 9229
65 4630
65 8304
65 5115
65 2697
65 5620
65 6920
65 1711
65 2934
65 5339
65 3550
65 8480
65 1350
65 1915
65 2989
65 2212
65 3194
65 8105
65 2569
65 8110
65 3705
65 2877
65 6233
65 3454
65 1032
65 4697
65 5505
65 6612
65 3199
65 8394
65 6758
65 9941
65 3835
65 1393
65 4580
65 8694
65 2487
65 687
66 4259
66 7497
66 6204
66 1941
66 7148
66 6978
66 7525
66 5123
66 5158
66 1536
66 5318
66 7085
66 6285
66 2441
66 5579
66 7641
66 2528
66 7704
66 4024
66 5320
66 3521
66 3488
66 636
66 6554
66 8886
66 2230
66 5830
66 9970
67 7294
67 1159
67 777
67 171
67 7327
67 6004
67 6155
67 6423
67 4269
67 6767
67 8396
67 7171
67 660
67 738
67 8929
67 9001
67 8926
67 6642
67 3892
67 1044
67 9005
67 3474
67 1971
67 7423
67 1325
67 1958
67 1928
67 1578
67 7925
67 5465
68 8271
68 8198
68 4122
68 928
68 5566
68 1844
68 8234
68 6241
68 4013
68 8238
68 2922
68 1661
68 609
68 7369
68 6382
68 9190
68 6624
68 3043
68 9727
68 1483
68 5604
68 5624
68 1590
68 4689
68 782
68 2841
68 2873
68 9057
68 7090
68 5913
68 9340
68 665
68 3148
68 7769
68 9546
68 3940
68 1695
68 2402
68 7110
68 3980
68 9941
69 3939
69 429
69 8669
69 8794
69 116
69 2812
69 7554
69 3107
69 3043
69 8570
69 194
69 8338
69 3917
69 6642
69 3938
69 9819
69 8987
69 219
69 6794
69 4947
69 5259
69 9983
69 3173
69 5688
69 280
69 5493
69 1645
69 9012
69 9996
69 2345
69 6262
69 381
69 5532
69 8608
69 8689
69 9725
69 8941
69 3951
69 8095
69 6502
69 4181
69 8562
69 1674
69 9801
69 8824
70 8805
70 9695
70 2951
70 3775
70 7716
70 3162
70 4137
70 5889
70 2137
70 3503
70 8240
70 8147
70 7222
70 8034
70 4683
70 5743
70 6700
70 6307
70 8591
70 2875
70 7158
70 3823
70 5892
70 9758
70 1809
70 3006
70 3144
70 9360
70 9390
70 1311
70 3756
70 5977
70 9061
70 1382
70 607
70 1689
71 9620
71 9665
71 3775
71 4171
71 4781
71 622
71 1075
71 3141
71 6338
71 3278
71 8472
71 2051
71 6637
71 9350
71 4477
71 7690
71 3634
71 1745
71 7915
71 6038
71 5808
71 9801
71 3033
71 7415
72 2791
72 3359
72 5679
72 4902
72 157
72 2849
72 5535
72 8808
72 609
72 4681
72 9546
72 7266
72 6894
72 3142
72 2513
72 1145
72 5547
72 5452
72 5625
72 1131
72 4142
72 3323
72 8513
72 4009
72 2724
73 9217
73 5638
73 7696
73 539
73 5670
73 3799
73 123
73 2048
73 1159
73 8177
73 1323
73 4272
73 1643
73 1181
73 324
73 4222
73 511
73 6778
73 7239
73 160
73 6316
73 5394
73 4589
73 8336
73 101
73 5571
73 6212
73 122
73 502
73 7767
73 6806
73 7102
73 3035
73 6894
73 4010
73 1093
73 2825
73 7916
73 1478
73 2951
73 2382
73 6043
73 6098
73 8973
73 4735
73 4907
73 6684
73 4459
73 7603
73 4393
73 3238
73 7168
73 9799
73 5966
73 7085
73 3760
73 6250
73 3507
73 9308
73 2593
73 9563
73 6325
73 2207
73 3864
73 2456
73 7051
73 4001
73 5776
73 3090
73 7382
73 3737
73 9440
73 3388
73 3519
73 5161
73 1561
73 5718
73 1017
73 7936
73 9847
73 1264
73 7142
73 5251
73 2770
73 3822
73 2888
73 2577
73 7964
74 7730
74 7034
74 7851
74 1670
74 3755
74 7791
74 7740
74 95
74 6460
74 4227
74 5173
74 6450
75 5701
75 5485
75 4245
75 7362
75 3510
75 9766
75 9991
75 1150
75 8155
75 6553
75 2614
75 6264
75 626
75 7753
75 3356
75 6584
75 7176
75 7225
75 7117
75 8271
75 8371
75 6380
75 625
75 4874
75 9127
75 5306
75 3265
75 3984
75 5186
75 5604
75 2792
75 4956
75 6907
75 6047
75 8016
75 8823
75 1415
75 2986
75 9546
75 1473
75 3692
75 9478
75 7773
75 7231
76 4431
76 4620
76 490
76 9504
76 3489
76 4508
76 3662
76 5473
76 8151
76 4390
76 8275
76 7915
76 5461
76 286
76 2606
76 4155
76 6293
76 8265
76 914
76 5555
76 1042
76 3905
76 2262
76 1147
76 4893
76 2610
76 2704
76 2735
76 5255
76 5880
76 7994
77 4493
77 8178
77 5961
77 6262
77 8258
77 8266
77 9310
77 4173
77 233
77 4829
77 2310
77 4124
77 2032
77 9894
77 6000
77 6231
77 3165
77 4225
77 3274
77 2361
77 8527
77 9576
77 5756
77 2305
77 5319
77 7791
77 6777
77 2808
77 623
78 4921
78 5638
78 9790
78 2048
78 6778
78 6316
78 2142
78 4373
78 5793
78 7382
78 1539
78 4371
78 1122
78 126
78 3737
78 324
78 4010
78 9491
78 3906
78 799
78 6727
78 5366
78 2002
78 4574
78 5864
78 3327
78 6960
78 7496
78 5661
78 6289
78 3641
79 4417
79 100
79 5116
79 9221
79 7626
79 5366
79 3250
79 1311
79 6761
79 8734
79 5225
79 9107
79 477
79 1636
79 4376
79 2749
79 1135
79 8824
79 8000
79 2381
79 3642
79 6241
79 7794
79 2681
79 6191
79 6155
79 1859
79 7279
79 6487
79 3610
79 7661
79 4691
79 5350
79 6388
79 9666
79 8168
79 8936
79 5735
79 5978
79 3508
80 3104
80 5754
80 2213
80 2181
80 1732
80 5577
80 9152
80 3156
80 8089
80 3983
80 5727
80 5416
80 5936
80 918
80 457
80 1223
80 6888
80 9092
80 7078
80 9137
80 7273
80 9424
